id,gen,smile,source,score
AXUX,0,COc1cc(C(=O)N(C)C)ccc1NC(=O)C1CC(=O)N(C)C1,generated,99.9
AXVB,0,CC1CCC2C(C)(C(=O)OCCOCCOCCO)CCCC2(C)C1C,generated,99.9
AXVD,0,CC(C)(C)c1ccc(C(=O)CCCCCCCCCCC2CCCC2)cc1,generated,99.9
AXVH,0,CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,generated,99.9
AXVI,0,N#CC(=Cc1ccc(OC(F)(F)F)cc1)C1CCCCC1,generated,99.9
AXVM,0,O=C(CN1CCN(C(=O)Nc2ccccc2)CC1)N1CCCCC1,generated,99.9
AXWH,0,CC(C)Cc1cc(C(=O)NCc2ncc[nH]2)no1,generated,99.9
AXWN,0,Cc1nc(-c2ccc(Cl)cc2)cc(-c2cccc(F)c2)n1,generated,99.9
AXWP,0,Cc1cc(C)n(CCCNC(=O)NCc2cccc(Cl)c2)n1,generated,99.9
AXWR,0,CC(C)C(C)NC(=O)Nc1cnn(Cc2ccccn2)c1,generated,99.9
AXWS,0,N=C(N)NCCCC(NC(=O)Cc1csc(-c2ccccc2)n1)C(N)=O,generated,99.9
AXWT,0,O=C(O)CCCCN1CCN(c2ccc(Nc3ncnc(Nc4ccc(Br)cc4)n3)cc2)CC1,generated,99.9
AXWU,0,COc1cccc(CCNC(=O)CCc2nnc(CC(C)C)o2)c1,generated,99.9
AXWV,0,C=CC1CN2CCC1C(c1cccc(C(F)(F)F)c1)C2,generated,99.9
AXWW,0,CCN(CC)CCN(C)C(=O)c1ccc([S+](C)[O-])s1,generated,99.9
AXWZ,0,Cc1cccc(CC(=O)NCCCn2ccc3ccccc32)c1,generated,99.9
AXXB,0,Cc1cc(NC(=O)COC(=O)COc2ccc(F)cc2)no1,generated,99.9
AXXC,0,Cc1ccc(N2CCN(Cc3cccc(C(F)(F)F)c3)CC2)nn1,generated,99.9
AXXF,0,CS(=O)(=O)N1CCC(NC(=O)COC(=O)c2ccc(F)cc2)CC1,generated,99.9
AXXG,0,CC(C)Nc1ncc(C(=O)NCc2ccc(F)cc2)cn1,generated,99.9
AXXJ,0,COc1ccc(C(=O)C=Cc2ccc3c(c2)OCO3)cc1OC,generated,99.9
AXXM,0,COC(=O)NCc1ccc(CN2CCN(CC(O)c3ccc4ccccc4c3)CC2)cc1,generated,99.9
AXXP,0,CC(C)(O)CCc1cc(NCc2cccc(F)c2F)nc(N)n1,generated,99.9
AXXR,0,CC(C)NC(=O)Nc1cccc(-c2c[nH]nc2C(C)C)c1,generated,99.9
AXXT,0,c1ccc(-c2cccc(-c3nc(-c4ccccn4)no3)c2)cc1,generated,99.9
AXXW,0,Cc1ccc(CNC(=O)CN2CCN(c3ncccn3)CC2)o1,generated,99.9
AXXZ,0,O=c1c(CN2CCOCC2)n[nH]c2ccc(Br)cc12,generated,99.9
AXYA,0,Cc1ccc(C)c(NS(=O)(=O)c2ccc(C#N)cc2)c1,generated,99.9
AXYJ,0,CC(C)(C)OC(=O)N1CCC(CC(=O)Nc2ccncc2)CC1,generated,99.9
AXYO,0,Cc1cnc(CCC(=O)Nc2cc(C)sc2C)s1,generated,99.9
AXYQ,0,Cc1cc(C(=O)NCCC(=O)NC2CCCC2)c(C)s1,generated,99.9
AXYS,0,CC12CCC(O)CC1=CCC1C2CCC2(C)C(C(=O)NC3CCCC3)CCC12,generated,99.9
AXYV,0,O=C(NCc1ccccc1)C(c1ccccc1)c1ccccc1,generated,99.9
AXYY,0,O=C(CC(F)(F)F)NCC(=O)Nc1cc(Cl)ccc1Cl,generated,99.9
AXZA,0,O=C(O)c1sc(-c2cccc(Cl)c2)cc1-c1ccc(O)c(O)c1,generated,99.9
AXZB,0,CN(C)c1ccc(C(C#N)C(=O)Cc2ccc(F)cc2F)cc1,generated,99.9
AXZC,0,O=C(C=Cc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1,generated,99.9
AXZD,0,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Cl,generated,99.9
AXZE,0,CC1CC(c2ccccc2)C(CCCCN2CCC(O)(c3ccccc3)CC2)=N1,generated,99.9
AXZI,0,Cc1ccc(CNC(=O)c2ccc(COc3ccccc3F)o2)s1,generated,99.9
AXZL,0,CC(C)(O)C(O)CCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,generated,99.9
AXZM,0,CCc1onc(C)c1NC(=O)NCC1COC2(CCCCC2)C1,generated,99.9
AXZN,0,CC(C)C(CO)NCc1ccccc1-c1nc2ccccc2[nH]1,generated,99.9
AXZO,0,CC(C)(C)OC(=O)NCC(=O)NCc1ccc(Cl)cc1,generated,99.9
AXZR,0,CC(C)C(=O)NC(C=Cc1cn(-c2ccc(-c3ccccc3)cc2)nn1)C(C)(C)C,generated,99.9
AXZU,0,CC(C)Cc1noc(CCNC(=O)NCc2ccco2)n1,generated,99.9
AXZV,0,CC(=O)N(C)c1ccc(NC(=O)Cn2c(C)csc2=O)cc1,generated,99.9
AXZW,0,CCCCCCCCCCCCCCCCC(=O)OCc1ccc(C(=O)O)cc1,generated,99.9
AXZX,0,CCCCCCCCCCCCCCCCCC(O)C(O)C(CO)NC(C)=O,generated,99.9
AXZY,0,CC(C)(C)n1c(N)nnc1SCC(=O)NCC1CCCO1,generated,99.9
AYAA,0,C[S+]([O-])c1ccc(C(=O)Nc2nnc(C3CC3)o2)cc1,generated,99.9
AYAB,0,O=C(CCCc1cc(F)cc(F)c1)NCC1CCCO1,generated,99.9
AYAG,0,O=C(NCc1ccnc(OC2CCC2)c1)Nc1cccnc1,generated,99.9
AYAI,0,COc1cc(OC)cc(-c2cnc(N)c(-c3ccccc3)n2)c1,generated,99.9
AYAJ,0,CCN(CC)C(=O)COC(=O)C1CC(=O)N(C(C)C)C1,generated,99.9
AYAK,0,O=C(CCN1CCOCC1)NCc1coc(-c2ccccc2)n1,generated,99.9
AYAP,0,COC(=O)c1ccc2c(c1)nnn2CCN(C)C(=O)NC(C)C,generated,99.9
AYAR,0,CCc1csc(SC(C)C(=O)NCC(C)(C)c2ccccc2)n1,generated,99.9
AYAU,0,O=C(Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc(O)c(O)c1,generated,99.9
AYAZ,0,Cc1ccc(S(=O)(=O)NC2CCCC(C)C2)s1,generated,99.9
AYBA,0,CC(C)CC(=O)N1CCC(c2n[nH]c(C3CC3)n2)CC1,generated,99.9
AYBB,0,COC(=O)C1CC(=NNC(=O)c2ccccc2C)CCC1=NO,generated,99.9
AYBV,0,CC1CCCC(CNC(=O)NCc2nnc3ccccn23)C1,generated,99.9
AYBW,0,Cc1cccc(SCC(=O)NCc2ccc(C#N)cc2)c1,generated,99.9
AYCB,0,CCS(=O)(=O)N1CCC(c2nc(C)cs2)CC1,generated,99.9
AYCJ,0,CC(Nc1nc(N)nc(NCCc2ccc(F)cc2)n1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AYCM,0,COCCNC(=O)C(C#N)=Cc1ccc(C(F)(F)F)cc1,generated,99.9
AYCP,0,Cc1noc(C2CN(C(=O)C3CCC(=O)N3C)CCO2)n1,generated,99.9
AYCQ,0,Cc1ccc(C(=O)NC(C(N)=O)C(C)(C)C)cc1C,generated,99.9
AYCS,0,N#Cc1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)nc1,generated,99.9
AYCU,0,COC(=O)C(C)Nc1ccc2c(c1)nc(N(C)C)n2C,generated,99.9
AYCY,0,O=C(Cn1cnc2ccccc2c1=O)N1CCC(Oc2cccc(F)c2)CC1,generated,99.9
AYCZ,0,CN(C)C(=N)c1ccc(COc2cccc(C(=O)O)c2)cc1,generated,99.9
AYDA,0,CCC(CC)NC(=O)c1cc2ccccc2c(=O)[nH]1,generated,99.9
AYDB,0,CCc1ccc(CN(C)S(=O)(=O)c2ccc(C)c(C)c2)s1,generated,99.9
AYDC,0,O=C(C=Cc1ccc(OCCO)c([N+](=O)[O-])c1)NCc1ccccc1,generated,99.9
AYDE,0,CC(C)(C)c1ccc(CC(=O)Nc2cccc(CC3CCCCN3)c2)cc1,generated,99.9
AYDF,0,Cc1cc(C)n(Cc2nc(-c3ccccc3)c(C(C)C)o2)n1,generated,99.9
AYDH,0,COC(CNC(=O)C(C)NC(C)=O)c1ccc(-c2ccccn2)cc1,generated,99.9
AYDI,0,CC1=CC(C(=O)Nc2ccc(C)cc2)NC(=O)N1,generated,99.9
AYDK,0,Cc1cc(NC(=O)c2ccc(C(F)(F)F)nc2)no1,generated,99.9
AYDL,0,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)Nc1ccccc1,generated,99.9
AYDM,0,O=C(O)Cc1ccc(-c2ccc3oc(=O)c4ccccc4c3c2)o1,generated,99.9
AYDN,0,CCCOC(=O)C1(C)CCCC2(C)c3cc(C(C)=O)oc3CCC12,generated,99.9
AYDO,0,Cc1nn(C)c(C)c1CC(=O)N(C)CCc1ccccc1,generated,99.9
AYDQ,0,Cc1ccc(O)c(NC(=O)c2ccc(=O)n(C)n2)c1,generated,99.9
AYDS,0,Cc1ncsc1CCC(=O)NCc1ccc(OCC(F)F)nc1,generated,99.9
AYDV,0,COc1ccc(-c2cc(C(=O)NCc3cccc(C)c3)no2)cc1OC,generated,99.9
AYDX,0,CC(C)CNC(=O)NC(c1ccccc1)c1ccc(F)cc1,generated,99.9
AYDZ,0,CC(C)(C)OC(=O)N1CC(C(=O)NCc2ccccc2)CC1O,generated,99.9
AYEB,0,c1ccc(N2CCN(c3ccnc(N4CCOCC4)n3)CC2)cc1,generated,99.9
AYEC,0,CNC(=O)C1CCC(CNC(=O)c2cc(C)no2)CC1,generated,99.9
AYED,0,CCN(CC)c1ncnc2c1ncn2CC(=O)c1ccc(F)cc1,generated,99.9
AYEE,0,CC(Sc1ncnc(N2CCCC2)n1)c1ccc(C(F)(F)F)cc1,generated,99.9
AYEG,0,CN1CCN(C(=O)c2cccc(-c3nc(N)nc(N)n3)c2)CC1,generated,99.9
AYEH,0,Cc1ccn(C(=O)C2CCN(C(=O)C3CCC3)CC2)n1,generated,99.9
AYEJ,0,C=C(C)C(=O)Nc1ccc(-c2cnc(NC(C)=O)s2)cc1,generated,99.9
AYEM,0,COC(=O)CSc1ccc(OCC(=O)c2ccc(O)cc2O)cc1,generated,99.9
AYEN,0,CC(C)(C)NC(=O)Nc1ccc(NC(=O)c2ccco2)cc1,generated,99.9
AYEO,0,CC(C)NC(=O)N1CCN(C(=O)Cc2ccc(Cl)cc2Cl)CC1,generated,99.9
AYEQ,0,Cc1cccc(CN2CCC(c3nnc(-c4ccccc4)o3)C2)n1,generated,99.9
AYER,0,COc1cccc(NC(=O)CSc2n[nH]c(=O)n2C)c1,generated,99.9
AYES,0,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNNC(=O)C(Cc1ccccc1)OC(=O)c1ccccc1,generated,99.9
AYEU,0,COc1ccc(NC(=O)CCCc2c[nH]c3ccccc23)cc1,generated,99.9
AYEV,0,CC(C)(C)c1ncc(C(=O)NCC(O)c2ccco2)s1,generated,99.9
AYEX,0,COc1cccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)c1,generated,99.9
AYEZ,0,CC(C)N(C)S(=O)(=O)c1ccc(S(=O)(=O)NC2CC2)cc1,generated,99.9
AYFA,0,Cc1nc(CNC(=O)N2CCCC(C(=O)N3CCCC3)C2)cs1,generated,99.9
AYFC,0,CC(C)(C)c1nc(CNC(=O)c2cccc(C#N)c2)no1,generated,99.9
AYFE,0,CC(C)N(C(=O)CSc1nnnn1-c1ccc(F)cc1)C1CCCCC1,generated,99.9
AYFF,0,Nc1nc(SC(Cc2ccc(O)cc2)C(=O)O)n(S(=O)(=O)c2ccccc2)n1,generated,99.9
AYFH,0,O=C(C1CCCCC1)N1CCC(Nc2cccc(C(F)(F)F)c2)CC1,generated,99.9
AYFJ,0,O=C(Cc1ccccc1Cl)Nc1cnc2ccc(C(F)(F)F)cn12,generated,99.9
AYFL,0,CC(NC(=O)c1ccc(CN2CCOCC2)cc1)c1cccs1,generated,99.9
AYFO,0,CCOC(=O)CCC(C)N1CCN(C(=O)CCc2ccccc2)CC1,generated,99.9
AYFT,0,CC(=O)Nc1ccc(Nc2cc(-c3ccccc3)ccc2-c2ccc(C)cc2)cc1,generated,99.9
AYGC,0,Cc1cccc(C(=O)NNc2ccc(S(N)(=O)=O)cc2)c1C,generated,99.9
AYGD,0,Cc1cc(=O)[nH]c(CCC(=O)N(C)Cc2ccc(F)cc2)n1,generated,99.9
AYGF,0,COc1cc(NCCCCC[N+](C)(C)C)ccc1OCc1ccccc1,generated,99.9
AYGG,0,N#Cc1ccc2c(c1)[nH]c1c(-c3ccccc3)ccnc12,generated,99.9
AYGI,0,CCOC(=O)CC1(OC(=O)CNC(=O)c2ccccc2)CCCCC1,generated,99.9
AYGK,0,CC(C)Cc1nnc(NC(=O)c2ccc(C(C)(C)C)cc2)s1,generated,99.9
AYGL,0,N#CC(=Cc1ccc(O)c(O)c1)C(=O)OC(CCC(=O)N1CCCC1)Cc1ccccc1,generated,99.9
AYGM,0,CC(C)Cc1ccc(C=NNc2nc3ccccc3o2)cc1,generated,99.9
AYGO,0,COc1ccc(C(=O)NN=C(S)NCc2ccc(Cl)cc2)cc1,generated,99.9
AYGR,0,COc1ccc(-c2cc(-c3ccccc3)c(S(=O)(=O)N(C)C)o2)cc1,generated,99.9
AYGT,0,CN(Cc1ccc(F)cc1)C(=O)c1cccc(Cl)c1Cl,generated,99.9
AYGU,0,COc1ccc(C(O)c2ccc(OC)c(OC)c2)cc1,generated,99.9
AYGV,0,COc1cc(OC)cc(C(=O)Nc2ccnn2CC(F)(F)F)c1,generated,99.9
AYGW,0,Cc1c(C(=O)Oc2ccc(OC(F)F)cc2)cnn1-c1ccncc1,generated,99.9
AYGY,0,COC(=O)C1=C(C)NC(=O)NC12CCN(C(=O)C(C)C)CC2,generated,99.9
AYGZ,0,Cc1cccc(N2CCc3nc(N)nn3CCN2CC(C)O)c1,generated,99.9
AYHA,0,Cc1nc(-c2ccccc2)ccc1NC(=O)N1CCN(C)CC1,generated,99.9
AYHB,0,COCCN(CC(=O)NC(C)(C)C)Cc1ccc(SC)cc1,generated,99.9
AYHG,0,CC(OC(=O)c1ccco1)C(=O)NCc1ccc(Cl)cc1F,generated,99.9
AYHJ,0,CC(C)(C)OC(=O)N1CCC(n2cccn2)C(O)C1,generated,99.9
AYHM,0,CSc1ncsc1C(=O)NCC(=O)N1CCCCCC1,generated,99.9
AYHN,0,CC(=O)C1(NC(=O)Nc2cccc(F)c2)CCCCC1,generated,99.9
AYHO,0,COc1ccc(-c2nc(C(=O)Nc3ccccc3)no2)cc1,generated,99.9
AYHP,0,CC(C)=CCCC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC4(C)C3CCC12C,generated,99.9
AYHQ,0,CC(C)CN(C(=O)CC(c1ccccc1)c1ccccc1)c1ccccc1,generated,99.9
AYHR,0,COc1ccc(C(=O)CN2CCN(CC(=O)N(C)C)CC2)cc1,generated,99.9
AYHS,0,CC(=O)NC(C(N)=O)C(C)(C)CCc1ccccc1,generated,99.9
AYHT,0,Cc1cc(C)cc(OCCCc2ccc(-c3cccnc3)cc2)c1,generated,99.9
AYHV,0,N#Cc1cccnc1N1CCC(OCCc2ccccc2)CC1,generated,99.9
AYIE,0,CC(C)(C)OC(=O)NCCNc1c(F)cccc1F,generated,99.9
AYIG,0,CC(C)(C)c1noc(CCCC(=O)Nc2ccc(F)cc2)n1,generated,99.9
AYIH,0,COc1ccc(OCC(=O)NCCc2ccc(Cl)c(Cl)c2)cc1,generated,99.9
AYIJ,0,CCc1cc(=O)n2cc(C#N)c(N3CCN(CCO)CC3)nc2n1,generated,99.9
AYIL,0,O=C(CCc1nc(-c2ccccc2)cs1)NCC1CCOC1,generated,99.9
AYIM,0,Cc1cc(C)cc(N(C)c2nc(-c3ccccc3)no2)c1,generated,99.9
AYIQ,0,CC(NC(=O)NC(C)(C)C1CC1)C(=O)NC(C)(C)C,generated,99.9
AYIR,0,N#CC(C(=O)c1cnc(C2CCCO2)s1)c1ccccc1,generated,99.9
AYIU,0,O=C(NCCC1=NCCN1)c1ccc2c(c1)S(=O)(=O)c1ccccc1-2,generated,99.9
AYIW,0,CC(NC(C)(C)C(=O)NC(C)(C)c1ccccc1)C(=O)OC(C)(C)C,generated,99.9
AYIX,0,Cc1ccc(NC(=O)CSc2nc3[nH]c(=O)[nH]c(=O)c3s2)cc1,generated,99.9
AYIY,0,COC(=O)CCNC(=O)Cc1c(F)cccc1OCc1ccccc1,generated,99.9
AYJB,0,CCCCc1ncc(-c2ccc(S(=O)(=O)Cc3ccccc3)cc2)s1,generated,99.9
AYJH,0,Cc1cc(C(C)NC(=O)Cc2ccc[nH]2)ccc1F,generated,99.9
AYJJ,0,COc1cccc(OC)c1C(=O)OC(C)C1CCCCC1,generated,99.9
AYJK,0,CC(C)Sc1ccccc1NC(=O)c1cnc(Oc2ccccc2)s1,generated,99.9
AYJL,0,Cn1c(CCNC(=O)C(C)(C)C)nc2cc(F)ccc21,generated,99.9
AYJN,0,CC(C)CC(C(=O)NCc1ccc(C#N)cc1)n1cccn1,generated,99.9
AYJO,0,Cc1cc(COc2cc(NC(=O)c3ccccc3F)ccn2)no1,generated,99.9
AYJQ,0,CC1=NN(c2cccc(N)c2)C(=O)C1=Cc1cccc(O)c1,generated,99.9
AYJU,0,CCOC(=O)c1ccsc1NC(=O)CCCC(=O)NCc1ccco1,generated,99.9
AYJV,0,CC(C)(C)OC(=O)N1CC(Oc2ccc(Cl)cc2)CC1C(=O)NO,generated,99.9
AYJY,0,CC(=O)N1CCC(NC(=O)NCc2nnc(C3CC3)o2)CC1,generated,99.9
AYJZ,0,COC(=O)C(C)(C)CC(=O)C(CCC(=O)O)NC(=O)c1cc(O)nc(O)c1,generated,99.9
AYKD,0,O=C(NCc1ccccc1)c1ccc(-c2ccccc2C(=O)O)cc1,generated,99.9
AYKH,0,COc1ccc(NC(=O)c2ccc(N3CCOCC3)s2)cc1,generated,99.9
AYKJ,0,Cc1nn(C)c(C)c1NC(=O)Nc1cc(N2CCCC2)ccc1F,generated,99.9
AYKN,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,99.9
AYKP,0,CCCCCCCc1ccc(C2CC(N(C)CCN(Cc3ccccc3)c3ccccc3)O2)cc1,generated,99.9
AYKR,0,CC(C)(C)c1ccc(CNC(=O)NCNC(=O)c2ccco2)cc1,generated,99.9
AYKS,0,Cn1nc(-c2ccc(C(C)(C)C)cc2)nc1NCc1ccc(F)cc1,generated,99.9
AYKT,0,CC(=O)NC(C)(C)c1noc(COc2ccc3[nH]c(O)nc3c2)n1,generated,99.9
AYKV,0,Cc1ccc(CSc2nnc(C(C)(C)C)n2C2CC2)o1,generated,99.9
AYKX,0,CC(=O)NC1C(OC2C(N)CC(N)C(O)C2O)CC(O)C(N)C1OCc1ccccc1,generated,99.9
AYLD,0,Cc1cccc(NC(=O)CNc2nc(C)cc(=O)[nH]2)n1,generated,99.9
AYLG,0,CC(C)(Cc1ccc(-c2ccc(SCC(=O)O)cc2)cc1)NC(=O)C1CC1,generated,99.9
AYLI,0,CCc1ccc(Nc2nc(N)c(C(=O)NCC(C)C)nc2C)s1,generated,99.9
AYLL,0,CC=C1C(=O)OC2C1CCC(C)=C1CC12OC(C)=O,generated,99.9
AYLN,0,COc1ccc(-c2nc(CN3CCCCC3)c[nH]2)cc1,generated,99.9
AYLO,0,CCN(CC)C(=O)C1CN(Cc2ccc(C(F)(F)F)cc2)CC(CO)O1,generated,99.9
AYLS,0,CC(=O)Nc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,generated,99.9
AYLV,0,CC(=O)Nc1ccc(NC(=O)C(C)Sc2ccccn2)cc1,generated,99.9
AYLW,0,CC(=O)Nc1ccc(CNC(=O)NCc2ncc(C)s2)cc1,generated,99.9
AYLZ,0,CCc1nc(C(=O)N(C)CCc2ccc(C)o2)cn1C,generated,99.9
AYMA,0,CC(C)(Cn1ccnc1)NC(=O)C1(c2ccc(F)cc2)CC1,generated,99.9
AYMB,0,CC(C)C(CNC(=O)C1CC1)C1CCCN(S(C)(=O)=O)C1,generated,99.9
AYME,0,CC(C)(C)OC(=O)N1CC(=Cc2cccc(OC(F)(F)F)c2)C(=O)NC1=O,generated,99.9
AYMF,0,COc1cc(C=NNC(=O)c2ccc(C)s2)cc(OC)c1OC,generated,99.9
AYML,0,CC1(C(=O)NCCNc2cc(-n3ccnc3)ncn2)CCOC1,generated,99.9
AYMP,0,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccoc2)CC1,generated,99.9
AYMT,0,COc1ccc(CNC(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,generated,99.9
AYMY,0,CC(C)C(NC(=O)CCc1cc(C(C)(C)C)on1)C(N)=O,generated,99.9
AYNA,0,Cc1ccc(-c2nc(NC(=O)C(C)(C)N3CCOCC3)cs2)s1,generated,99.9
AYNC,0,O=C(O)c1ccc(-n2cc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,generated,99.9
AYNF,0,COc1cccc(C2CC(c3ccc(C)cc3)=CC2=O)c1,generated,99.9
AYNH,0,Cc1ccc2cc(C(=O)OCC3CC3)cc(=O)n2c1,generated,99.9
AYNM,0,COc1ccc(N2CCN(C(=O)CCc3cn4ccsc4n3)CC2)cc1,generated,99.9
AYNO,0,CC(C)CNC(=O)C(C)N1CCN(CC(=O)NC2CC2)CC1,generated,99.9
AYNP,0,COc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)c(OC)c1,generated,99.9
AYNV,0,CCCCCCCCCCCCCCCCNc1ccnc2[nH]c(=O)c(C)cc12,generated,99.9
AYNX,0,Cc1cc(C)c(OCc2cc(C(C)(C)C)no2)c(C)c1,generated,99.9
AYOA,0,O=C(CSc1nnc(C2CC2)s1)Nc1ccc(Cl)cc1,generated,99.9
AYOD,0,O=C(Nc1ccc(Oc2ccccc2)nc1)C1CCCO1,generated,99.9
AYOE,0,CCC(C)(C)NC(=O)C(C)(C)C(=O)Nc1ccc(F)cc1,generated,99.9
AYOG,0,Cc1ccc(S(=O)(=O)NNC(=O)c2ccc([N+](=O)[O-])o2)cc1,generated,99.9
AYOH,0,CCCc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)co1,generated,99.9
AYOR,0,Cc1ccc(-c2cc(N3CCN(C)CC3)[nH]c(=O)c2)cc1,generated,99.9
AYOS,0,Cc1c[nH]c2nc(-c3ccc(CN4CCNCC4)s3)nn12,generated,99.9
AYOT,0,COC(=O)c1n[nH]c2ccc(NC(=O)Nc3ccccc3)cc12,generated,99.9
AYOU,0,CCCCCCc1ccc(OC(CCCCCCCCCCCCCCCCCCCCC(=O)O)C(=O)O)cc1,generated,99.9
AYOV,0,COc1cccc(NC(=O)NCC(C)(C)NC(C)c2cccn2C)c1,generated,99.9
AYPC,0,O=C(NCCCCCc1nnc(N2CCOCC2)o1)Nc1ccc(F)c(Cl)c1,generated,99.9
AYPD,0,O=C(NCc1cnn(-c2ccccc2)c1)Nc1nc2ccccc2s1,generated,99.9
AYPE,0,CCOc1ccc(CN2CCC3(CCc4ccccc4C3)C2)cc1,generated,99.9
AYPF,0,CNC(=O)c1cc(C)ccc1OC(=O)C1CC1c1ccco1,generated,99.9
AYPG,0,CCCc1cc(C(=O)N2CCCN(C(=O)N3CCCC3)CC2)n(-c2ccccc2)n1,generated,99.9
AYPH,0,CN(C(=O)CC1(C(=O)O)CCCCC1)c1ccc(Cl)cc1,generated,99.9
AYPI,0,COc1ccccc1C(C)NC(=O)NCc1ccc(C)s1,generated,99.9
AYPJ,0,NC1CC(Nc2ncnc3[nH]ccc23)CN1C(=O)c1ccc(Oc2ccccc2)cc1,generated,99.9
AYPM,0,COc1ccc(CC(C)Cc2ccc(F)cc2)c(OC)c1OC,generated,99.9
AYPN,0,Cc1cc(C)c(SCC(=O)Nc2ccc(C)c(C)c2)c(C)c1,generated,99.9
AYPP,0,COc1cccc(NC(=O)Nc2ccc(N3CCCC3)nc2)c1,generated,99.9
AYPR,0,COc1ccc(-c2cc(C(=O)N(C)C)nc3c2cnn3C)cc1,generated,99.9
AYPS,0,COC(=O)c1cccc(NC(=O)CNc2ccc(F)cc2)c1,generated,99.9
AYPU,0,CC(C)(C)C(C#N)N1CCN(C(=O)c2ccco2)CC1,generated,99.9
AYPV,0,CC(C)Oc1ccc(C2NC(=O)NC(C)(C)C2C(=O)NO)cc1,generated,99.9
AYPW,0,O=C(C=Cc1ccc(O)cc1)OCCCCCCCCCCCCCCCCCCCCCCCNCCCNCCOCCOCCOCCCCOc1ccc(C=Cc2c[nH]c3ccccc23)c([N+](=O)[O-])c1,generated,99.9
AYPX,0,CC(C)(C)c1nn2c(=O)c(C(=O)NC3CC3)cnc2s1,generated,99.9
AYPY,0,O=C(Nc1cc(F)c(C(=O)OCc2ccccc2)cc1F)c1ccc(O)cc1,generated,99.9
AYPZ,0,COc1ccc(NC(=O)C(O)C(C)N2CCOCC2)cc1Cl,generated,99.9
AYQC,0,CCc1nn(Cc2ccc(-c3ccccc3-c3nc(C)no3)cc2)c(=O)c2ccccc12,generated,99.9
AYQD,0,Cc1ccc(C(=O)N2CCC(c3ccc(C(C)(C)C)nc3)CC2)cc1,generated,99.9
AYQE,0,CN(CC(=O)NC(C)(C)C)C(=O)c1ccc(F)c(-c2ccc(CO)o2)c1,generated,99.9
AYQF,0,COc1ccc(CCC(O)(Cn2cncn2)c2ccc(F)cc2F)cc1OC,generated,99.9
AYQI,0,O=C(NCc1ccc(F)cc1)Nc1ccc(NC(=O)C2CCCCC2)cc1,generated,99.9
AYQJ,0,COc1cccc(CN2CS(=O)(=O)CC2=O)c1OC,generated,99.9
AYQM,0,CCC(NC(=O)C(CC(C)C)NC(=O)C(CS(=O)(=O)c1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NN=C(CCN)C(N)=O)C(C)C)C(C)C,generated,99.9
AYQN,0,O=C(Nc1ccc(N2CCCCCC2)cc1)c1cccnc1,generated,99.9
AYQO,0,CC(C)C(=O)OCC1(C)C(C(=O)NCCc2ccc(Cl)cc2)C2CCC1N2C,generated,99.9
AYQP,0,O=S(=O)(NCCc1ccccc1)c1ccc(Cl)cc1F,generated,99.9
AYQR,0,COc1cccc(-c2c(CO)c3cc(NC(=O)Nc4ccc(OCCCCN(C)C)cc4)ccc3oc2=O)c1,generated,99.9
AYQS,0,O=C(Cc1csc(N2CCCCC2)n1)Nc1ccc(F)cc1,generated,99.9
AYQT,0,C=CCN1CCN(C(=O)NC2CCC(C(=O)NC3CCCCC3)CC2)CC1,generated,99.9
AYQV,0,CCOc1ccc(CNC(=O)c2cc(C)n(C(C)(C)C)c2C)c(OC)c1,generated,99.9
AYQW,0,CC(=O)Nc1ccc(C(=O)NC(C)c2ccc(Cl)cc2)o1,generated,99.9
AYQX,0,Cc1ccccc1C1CC(Nc2nc(C(F)(F)F)cc(=O)[nH]2)C(C)(O)C1,generated,99.9
AYQY,0,CC(C)(C)CC(=O)N1CCCC2(CCN(C(=O)C3CCC3)C2)C1,generated,99.9
AYRD,0,CC(C)COc1ccc(C(=O)NCCc2ncccc2C#N)cc1,generated,99.9
AYRE,0,CCc1c(C(=O)[N-]C(C)(C)C)nnn1-c1ccccc1,generated,99.9
AYRF,0,COc1ccccc1S(=O)(=O)Nc1cccc(-c2nc(-c3ccc(Cl)cc3)cs2)c1,generated,99.9
AYRG,0,CC(C)C(NC(=O)c1cnccn1)C(=O)NC(C)(C)C,generated,99.9
