id,gen,smile,source,weight,score
ABFE,0,O=C(C(=Cc1ccco1)N1CCN(c2ccccc2)CC1)c1ccccc1,generated,358.4410000000001,99.9
ABFF,0,CN(C)S(=O)(=O)c1cccc(C(=O)NCc2ccccc2)c1,training,318.398,99.9
ABFG,0,CC(C)C1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1,generated,308.425,99.9
ABFH,0,O=C(O)CC(c1ccc(O)cc1)c1ccc(-n2ccnc2)cc1,generated,308.33700000000005,99.9
ABFB,0,O=C(Cc1ccno1)Nc1ccc2c(c1)C(=O)C(=O)N2,generated,271.23199999999997,99.9
ABFC,0,CCN(CC)C(=O)Cc1cc(-c2ccc(C)cc2)nc(N)n1,generated,298.39000000000004,99.9
ABGB,0,CC(=O)NCCCCC(NC(=O)C(N)CC(N)=O)C(O)Cc1cccc(Cc2ccccc2)c1,generated,468.5980000000002,99.9
ABFI,0,Cc1cc(C(C)NC(=O)N2CCN(CC(N)=O)C2)c(C)o1,generated,294.35499999999996,99.9
ABGA,0,O=C(NCCC1CCCCC1)C1COc2ccc(F)cc2C1,generated,305.39300000000003,99.9
ABFN,0,CCCCCCNC(=O)CC(C)(C)CCC(=O)N1C(C)CCCC1C,generated,352.5630000000001,99.9
ABFO,0,CCOC(=O)c1ccc(-c2[nH]c(C)cc2C(C)C)nc1,generated,272.34799999999996,99.9
ABFP,0,CC(C)N(C)C(=O)NCc1cccc(Nc2ncccn2)c1,generated,299.37800000000004,99.9
ABFQ,0,Cc1nc(CCNC(=O)Nc2ccc(F)cc2Cl)c2c(C)noc2n1,generated,363.7800000000001,99.9
ABFR,0,CC(=O)Nc1ccc(Nc2cc(-c3ccccc3)ccc2-c2ccc(C)cc2)cc1,generated,392.5020000000001,99.9
ABFL,0,COC(=O)c1cc(Cn2nc(OC)n(C)c2=O)c(C)o1,generated,281.26800000000003,99.9
ABFK,0,COc1c(C(=O)NCc2cccc(Cl)c2)cnn1C,generated,279.72700000000003,99.9
ABFS,0,CCNC(=O)Nc1cc(NC(C)=O)ccc1Nc1ncccc1C(=O)NCCCN(C)C,generated,441.53600000000023,99.9
ABFV,0,COc1ccccc1-c1ccc2c(NCC=C(C)C)cc(C(=O)O)cc2c1,generated,361.4410000000001,99.9
ABFW,0,CC1(C)CCC(CN2CCN(c3ncccn3)CC2)CC1O,generated,304.4380000000001,99.9
ABFX,0,CC(C)(C)c1ccc(C(=O)NCC2(O)CC(c3ccccc3)CC2c2ccccc2)cc1,generated,427.5880000000001,99.9
ABFY,0,Cc1cccc(NC(=O)Cc2c(C)cc(C)[nH]c2=O)c1,generated,270.332,99.9
ABFZ,0,O=C(OC(Cc1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,generated,412.91600000000005,99.9
ABFT,0,CC(=O)OCC12CC3C(CCC1(C)C(=O)N2)C(C)(C)CCC3(C)C,generated,335.4880000000001,99.9
ABFU,0,CC(C)C(C)NC(=O)Nc1nc(C2CC2)cc(C(F)(F)F)n1,generated,316.32699999999994,99.9
ABGC,0,CC(C)(C)C1(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCNC1,generated,354.3380000000001,99.9
ABGD,0,CCCCCc1ccc(Oc2ccc(NC(=O)Nc3ccc(C(=N)N)cc3)cc2)c(C(=O)NCCCCCCCCCCCCC(=O)NO)c1,generated,686.8979999999998,99.9
ABGX,0,COc1cccc(N2CCN(C(=O)c3nnn(C)c3C)CC2)c1,generated,315.3770000000001,99.9
ABGG,0,Cc1ccc(C)c(N2CCN(Cc3noc(CC(C)C)n3)CC2)c1,generated,328.4600000000001,99.9
ABGH,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,336.439,99.9
ABGI,0,CC(C)CN(C(=O)c1ccc2oc(-c3ccccc3)nc2c1)C1CC1,generated,334.4190000000001,99.9
ABGJ,0,NC(=O)C1NC(Cc2cnc[nH]2)C(CC(C(F)(F)F)C(Cl)(Cl)Cl)N1,generated,408.6389999999999,99.9
ABGK,0,COc1ccc(C(=O)CN2CCN(CC(=O)N(C)C)CC2)cc1,generated,319.40500000000003,99.9
ABGL,0,CN(Cc1ccc(F)cc1)C(=O)c1cccc(Cl)c1Cl,generated,312.17100000000005,99.9
ABGF,0,c1ccc(CN2CCC(N3Cc4cncn4CCc4ccccc43)CC2)cc1,generated,372.5160000000001,99.9
ABGM,0,CC(C)N(Cc1ccccc1)C(=O)CNC(=O)c1cccs1,training,316.426,99.9
ABGO,0,CC(C)(C)c1ccc(OCCC(=O)N2CCC3(CC2)OCCO3)cc1,generated,347.4550000000001,99.9
ABGP,0,Cc1ccc(C(c2nnnn2C(C)(C)C)N2CCN(c3ccccc3)CC2)cc1,generated,390.53500000000014,99.9
ABGQ,0,CC(=O)N1CCC2(CC1)CN(CCC(=O)Nc1ccncc1)CCO2,generated,346.4310000000001,99.9
ABGR,0,COc1ccc(N(CC(=O)Nc2c(C)n[nH]c2C)C(C)=O)cc1,generated,316.3610000000001,99.9
ABGS,0,CCOC(=O)C1CCC(NC(=O)Cc2cccc(OC)c2)CC1,generated,319.4010000000001,99.9
ABET,0,COc1ccc(C(=O)c2c(C)nn(Cc3ccc(F)cc3)c2N)cc1OC,generated,369.39600000000013,99.9
ABGN,0,Cc1ccc(-c2nc(C3CCN(C(=O)OC(C)(C)C)CC3)sc2C)s1,generated,378.5630000000001,99.9
ABGE,0,O=C(CCc1ccc(Cl)cc1)N1CCC(c2noc(C3CC3)n2)CC1,generated,359.8570000000002,99.9
ABGT,0,O=C(C1CCOC1)N1CCC(NCc2nnc(-c3ccccn3)o2)CC1,generated,357.41400000000016,99.9
ABGU,0,CCOc1ccc(Cl)cc1NC(=O)NCC(=O)NC1CC1,generated,311.76900000000006,99.9
ABGY,0,Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)oc1C(=O)NC1CCCCC1,generated,396.8960000000003,99.9
ABGZ,0,COc1ccc(C(Cc2cc(OC)cc(OC)c2OC)c2ccc(OC)cc2)cc1,generated,408.49400000000014,99.9
ABHA,0,CN1C(=O)CC(C)(C2CCN(C(=O)COc3ccc(OC(F)(F)F)cc3)CC2)NC1=O,generated,443.42200000000014,99.9
ABHB,0,Cc1ccc(Nc2nnc(SCC(=O)Nc3ccc(OCc4ccccc4)cc3)o2)cc1OCC(=O)NCC(F)(F)F,generated,601.6070000000004,99.9
ABHC,0,CC(=O)c1cccc(NC(=O)Cn2nnc(-c3cccs3)n2)c1,generated,327.36899999999997,99.9
ABGW,0,Cc1noc(C)c1S(=O)(=O)N1CCC2(CC1)OCCO2,training,302.35200000000003,99.9
ABHD,0,O=C(NC1CC1)c1ccc(-n2nc(C3CC3)cc2C2CC2)o1,generated,297.35800000000006,99.9
ABHF,0,CC1(C)C2CC=C(CCCCCC(=O)NCCCn3cnc4c(N)ncnc43)CC21O,generated,426.5650000000001,99.9
ABHG,0,O=C(CCc1ccccc1)N1CCN(CCOc2ccccc2)CC1,generated,338.451,99.9
ABHH,0,O=C(COc1ccc2c(c1)OCCO2)NCc1ccc(C(F)(F)F)cc1,generated,367.323,99.9
ABHI,0,Cc1cccc(CN2CCN(C3CCCC3)C(=O)C2=Cc2ccc(N(C)C)cc2)c1,generated,403.5700000000001,99.9
ABHJ,0,CCCCCCCCCCCCCCCCC(OC(C)=O)C(=O)O,generated,342.52000000000004,99.9
ABHK,0,O=C(Cc1cccc([N+](=O)[O-])c1)NCC1CCCO1,generated,264.28099999999995,99.9
ABHE,0,Cc1noc(C)c1CC(=O)N1CCN(Cc2cc(C(F)(F)F)nn2C)CC1,generated,385.39000000000004,99.9
ABGV,0,Cc1ccc(-c2nc(CC(=O)Nc3ccc(C)c(C)c3)oc2C)o1,generated,324.3800000000001,99.9
ABBY,0,CC(C)N1CC(C(=O)NC2CC2)CC1c1ccccc1F,generated,290.382,99.9
ABHL,0,CCc1cc(CNC(=O)C(C)NC(=O)c2ccccc2)cn1C,generated,313.40100000000007,99.9
ABHM,0,CCc1nc2c(cnn2-c2ccc(C=O)cc2)c(=O)[nH]1,generated,268.27599999999995,99.9
ABHN,0,Cc1cc(NC(=O)CCc2ccccc2)c(C)n1-c1ccccc1,generated,318.42,99.9
ABHQ,0,COC(=O)C(O)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(F)(F)F,generated,370.1669999999999,99.9
ABHR,0,Cc1ccc(-c2ccc(N3CCC(N4CCCCC4)CC3)nn2)o1,generated,326.444,99.9
ABHS,0,Cc1cc(=O)c2ccccc2c(Oc2ccc([N+](=O)[O-])cc2)n1,generated,308.293,99.9
ABHT,0,CC(C)(C)c1ccc(C(=O)NCC(O)c2ccco2)cc1,generated,287.35900000000004,99.9
ABHU,0,CC1CCCN(C(=O)C(C)OC(=O)c2cn(C)nc2C(C)(C)C)C1,generated,335.44800000000015,99.9
ABIE,0,Cc1nn(C)c(C)c1COC(=O)c1cc(C2CC2)n(C)n1,generated,288.351,99.9
ABHP,0,Cc1cc(C)cc(NC(=O)CS(=O)(=O)c2ncc(Br)s2)c1,generated,389.296,99.9
ABHV,0,CC(=O)Nc1nc(Nc2nc(-c3cccc(Cl)c3)cs2)sc1C,generated,364.88300000000004,99.9
ABHY,0,N#Cc1cccc(NP(=O)(OCC(CO)Cc2ccc(F)c(F)c2)c2ccccc2)c1,generated,442.40200000000004,99.9
ABHZ,0,COc1ccc(CC(=O)Nc2nnc(Cc3ccccc3)o2)cc1OC,generated,353.3780000000001,99.9
ABIA,0,CC(C)(C)c1cc(C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)no1,generated,345.3550000000001,99.9
ABIB,0,COc1cc(-c2n[nH]c(CNc3ccccc3F)n2)cc(OC)c1OC,generated,358.37300000000016,99.9
ABIC,0,CC1(C)C=Cc2c(O)cc(O)c(C=Cc3cccc(O)c3)c2O1,generated,310.34900000000005,99.9
ABHW,0,Cn1cc(NC(=O)COc2ccc(-n3cncn3)cc2)cn1,generated,298.30600000000004,99.9
ABHX,0,Cc1ccc(-c2cc(-c3ccccc3O)nc(-c3ccco3)n2)cc1,generated,328.37100000000004,99.9
ABIW,0,CC1(C)C2CCC1(CS(=O)(=O)Nc1ccccc1)C(=O)O2,generated,309.3870000000001,99.9
ABID,0,COc1cccc(C2CC(c3ccc(C)cc3)=CC2=O)c1,generated,278.351,99.9
ABIV,0,Cc1ccc(C(=O)C=Cc2cccs2)c(C)c1OCc1ccccc1,generated,348.4670000000001,99.9
ABII,0,Cn1nc(-c2ccc(C(C)(C)C)cc2)nc1NCc1ccc(F)cc1,generated,338.43,99.9
ABIJ,0,CC(=O)c1ccc(OCC(=O)NC(C)(C)c2nc(C)cs2)cc1,generated,332.425,99.9
ABIK,0,COc1ccc(CCNC(=O)NC2CC3CC=CC32)cc1CO,generated,316.40100000000007,99.9
ABIL,0,Cc1ccccc1NC(=O)C(C)OC(=O)Cc1c(C)noc1C,generated,316.357,99.9
ABIM,0,CCOC(=O)c1ccc(CNC(=O)CN(CC)CC)cc1N,generated,307.394,99.9
ABIG,0,Cc1ccc2cc(C(=O)OCC3CC3)cc(=O)n2c1,generated,257.28899999999993,99.9
ABIF,0,CC1CCC(CN(C)C(=O)Cc2c(F)cccc2F)CC1,generated,295.37300000000005,99.9
ABIN,0,COC(=O)C(C)Sc1nnc(CNC(=O)c2ccccc2C)n1C,generated,348.42800000000005,99.9
ABIQ,0,COC(=O)c1ccc(Cl)c(NCc2nc(C)c(C)n2C)c1C,generated,321.80800000000005,99.9
ABIR,0,COc1ccc(C(OCCNC(=O)c2cccc(C)c2)c2ccc(C)cc2)cc1,generated,389.4950000000001,99.9
ABIS,0,CN1CCC(N(C)Cc2cc(-c3ccc(Cl)cc3)c3c(n2)OCCO3)CC1,generated,387.9110000000003,99.9
ABIT,0,CCCCCCCCCCCCC=CC(O)OCC(O)C(O)COC(=O)CCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC,generated,782.2449999999994,99.9
ABIU,0,CC(=O)N1CCC(NC(=O)NCc2cccs2)C2CCCCC21,generated,335.4730000000002,99.9
ABIO,0,O=C(CCc1ccsc1)N1CC(c2cccc(Cl)c2)C1,generated,305.83000000000004,99.9
ABIP,0,COc1ccc(CN(C)C(=O)NCc2cccc(Oc3ccccc3)c2)cc1,generated,376.4560000000001,99.9
ABIH,0,CN1C(=O)CC(C(=O)NCc2ccco2)CC1=O,generated,250.25399999999996,99.9
ABIX,0,Cc1ccc(C)c([S+]([O-])C2(c3ccccc3)CC2)c1,generated,270.397,99.9
ABJS,0,CC(C)(C)C1CCN(C(=O)Cc2coc(C3CC3)n2)CC1,generated,290.40700000000004,99.9
ABJA,0,COCCOC(=O)c1c(C)nc(C)nc1Nc1ccc(C)cc1,generated,315.37300000000005,99.9
ABJB,0,Cc1cc(CN(C)C(=O)c2ccc(=O)n(C)n2)on1,generated,262.269,99.9
ABJC,0,COc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1OC,training,282.29900000000004,99.9
ABJD,0,CCCCCC(=O)Nc1ccc(C(=O)OC)cc1[N+](=O)[O-],generated,294.307,99.9
ABJE,0,CC(Nc1nc(-c2ccc(C(F)(F)F)cc2)no1)c1ccccc1,generated,333.31300000000005,99.9
ABJF,0,Fc1cccc(CNC(=NC2CCC(F)C2)N2CCc3ccccc3C2)c1,generated,369.4590000000001,99.9
ABIZ,0,CC(C)C(=O)Nc1ccc(-c2ccc3c(c2)CC(=O)N3)cn1,generated,295.3419999999999,99.9
ABJG,0,O=C(Cn1ccccc1=O)Nc1ccc(-c2cn3ccsc3n2)cc1,generated,350.403,99.9
ABJI,0,CC(C)COc1cc(-c2ccco2)ccc1C(=O)NC(C(F)(F)F)C(F)(F)F,generated,409.32599999999996,99.9
ABJJ,0,CC(=O)NC(CN1CCOC(c2ccccc2)C1)c1ccccc1,generated,324.42400000000004,99.9
ABJK,0,O=C(CSc1ccc2c(c1)OCCO2)Nc1cccc(Cl)c1,generated,335.812,99.9
ABJL,0,COc1ccc(NC(=O)CCC(=O)Nc2nnc(C)s2)cc1OC,generated,350.4000000000001,99.9
ABJM,0,CCCCc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2[nH]1,generated,324.45000000000005,99.9
ABJN,0,CC(=O)Nc1ccc(Cl)c(NC(=O)CC(C)C)c1,generated,268.74399999999997,99.9
ABJH,0,COc1ccc(C(C)=O)cc1CC(=O)Nc1nccs1,generated,290.344,99.9
ABIY,0,Cc1cc(SC2(C(=O)NC(CCCNC(=N)N)C(=O)O)CCCCC2)c(C)s1,generated,426.6080000000003,99.9
ABJO,0,Cc1cc(C(=O)c2ccc(OCC(=O)N3CCCC3)cc2)on1,generated,314.341,99.9
ABJQ,0,N#Cc1cccnc1N1CCC(OCCc2ccccc2)CC1,generated,307.39700000000005,99.9
ABJT,0,Cc1cccc(C=Cc2ccc(C(=N)N3CCCC3)cc2)c1,generated,290.40999999999997,99.9
ABJU,0,O=C(c1ccc(-n2ccnn2)c([N+](=O)[O-])c1)N1CCCC1,generated,287.2790000000001,99.9
ABJV,0,Cc1cc(=O)n2sc(-c3ccc(C)c(C)c3)cc2n1,generated,270.357,99.9
ABJW,0,COc1ccc(C(=O)C(=Cc2cccc(Br)c2)C(=O)NCc2ccco2)cc1OC,generated,470.3190000000002,99.9
ABJX,0,COc1ccc(-c2cnc(-c3cc(Cl)ccc3O)s2)cc1,generated,317.797,99.9
ABJR,0,COC1=CC2OC(N)=C(C#N)C(c3ccncc3)C2C1,generated,269.3040000000001,99.9
ABJP,0,CC1CCN(C(=O)Cc2csc(Nc3ncccn3)n2)CC1,training,317.4180000000001,99.9
ABJY,0,CCOc1ccc(C2=NOC(C(=O)NCc3ccc(F)cc3)C2)cc1,generated,342.37000000000006,99.9
ABKB,0,CC(C)CC(NC(=O)CN1CCOC1=O)c1nc2ccccc2s1,generated,347.44,99.9
ABKC,0,CC(C)(C)OC(=O)N1CC(Oc2ccc(Cl)cc2)CC1C(=O)NO,generated,356.8060000000001,99.9
ABKD,0,CC(C)(C)CC(=O)NCCN1CCOC(C(F)(F)F)C1,generated,296.33299999999997,99.9
ABKE,0,O=C(C=Cc1ccccc1)Nc1nnc(SCCCN2CCCCC2)n1Cc1ccccc1,generated,461.6350000000004,99.9
ABKF,0,Nc1nc(SC(Cc2ccc(O)cc2)C(=O)O)n(S(=O)(=O)c2ccccc2)n1,generated,420.4720000000001,99.9
ABJZ,0,Cc1ccc(CSc2nnc(NC(=O)c3ccc(C)c(C)c3)o2)o1,generated,343.4080000000002,99.9
ABKA,0,CC(C)(C)NC(=O)Nc1ccccc1NC(=O)NC1CCCCC1O,generated,348.44700000000023,99.9
ABKG,0,CC(C)C(=O)N1CC(c2nc(-c3ccco3)no2)C1,training,261.281,99.9
ABKH,0,Cc1nc(CN2CCCC(c3cnc(C(F)(F)F)s3)C2)no1,generated,332.35100000000006,99.9
ABKI,0,CC(C)C(NC(=O)Cc1ccc(Cl)c(Cl)c1)c1nc2ccccc2[nH]1,generated,376.2870000000001,99.9
ABKK,0,CC(=O)Nc1ccc(NC(=O)NCCC(c2ccccc2C)n2cccc2)cc1,generated,390.4870000000001,99.9
ABKL,0,CC(C)(C)N(Cc1cc(F)cc(F)c1)CC(O)c1ccc(O)c(O)c1,generated,351.39300000000003,99.9
ABKM,0,COc1ccc(C2Nc3ccccc3N(C)Cc3ccccc32)cc1,generated,330.43100000000004,99.9
ABKN,0,CCOc1ccc(OCCn2c(=O)ccc3ccccc32)cc1,generated,309.365,99.9
ABKO,0,Cc1cc2c(cc1C)NC(c1ccc(F)cc1)C(=O)N2,generated,270.30699999999996,99.9
ABKP,0,CN(CC(=O)Nc1ccc(O)cc1)C(=O)Cc1cccs1,generated,304.371,99.9
ABKY,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)n1cnc2ccccc21)OC(=O)CCC,generated,685.0030000000002,99.9
ABKZ,0,Cc1ccc(NC(=O)CNc2ccccc2N2CCSC2)cc1,generated,327.45300000000003,99.9
ABKS,0,Cc1ccc(Cl)cc1C(c1ccc(OCc2nn(C)c(=O)[nH]2)cc1)C(C)C,generated,385.8950000000001,99.9
ABKT,0,COc1ccc(C=CC(=O)NCCc2ccc(OCc3cccc(C(=O)O)c3)cc2)cc1,generated,431.4880000000001,99.9
ABKU,0,CC(C)n1nc(C(=O)NCc2ccccc2)c(-c2ccccc2)n1,generated,320.396,99.9
ABKV,0,CC(C)C(=O)N(c1ccccc1)c1ccc(CN)cc1,generated,268.35999999999996,99.9
ABKW,0,CCOC1CC(NC(=O)NCCN2CCOCC2)C1(C)C,generated,299.415,99.9
ABKX,0,COc1ccccc1-c1nnc(CCC(=O)NC2CCCCCC2)o1,generated,343.4270000000002,99.9
ABKQ,0,CCCCCCCCCCCCCCC1=CC(=O)C(C(=O)OCC)=C1N,generated,363.54200000000014,99.9
ABKR,0,CC(C)S(=O)(=O)N1CCN(C(=O)C2CCC3(C2)OCCO3)CC1,generated,346.4490000000002,99.9
ABLA,0,CCOC(=O)c1ccsc1NC(=O)CCCC(=O)NCc1ccco1,generated,364.42300000000006,99.9
ABLJ,0,COC(=O)c1cccc(C2CCCN(S(=O)(=O)N3CCOCC3)C2)c1,generated,368.4550000000002,99.9
ABLC,0,Cc1cc(Nc2ccc(Cl)c(C(=O)NCCO)c2)c2ccccc2n1,generated,355.82500000000005,99.9
ABLD,0,CCOC(=O)C(CO)NC(=O)CN1CCC(C)(C)CC1,generated,286.372,99.9
ABLE,0,CC(=O)NC(C)(C)c1noc(COc2ccc3[nH]c(O)nc3c2)n1,generated,331.33200000000005,99.9
ABLF,0,COC(=O)C(C)(C)CC(=O)C(CCC(=O)O)NC(=O)c1cc(O)nc(O)c1,generated,382.36900000000014,99.9
ABLG,0,COc1ccc2c(CC(=O)OCc3ccc(F)cc3)c(C)sc2c1,generated,344.40700000000004,99.9
ABLH,0,CC(NC(=O)c1cnc(-c2ccccc2)nc1)c1ccncc1,training,304.353,99.9
ABLQ,0,CC(C)c1ccc(CCC(=O)OCc2ccccc2C#N)cc1,generated,307.393,99.9
ABLB,0,N#CC(C(=O)c1cnc(C2CCCO2)s1)c1ccccc1,generated,298.36699999999996,99.9
ABLK,0,COC(=O)c1cccc(CNc2nc(C)cc(C)n2)c1,generated,271.32,99.9
ABLL,0,CCOC(=O)N1CCN(C(=O)C2CCC(C(=O)NCC3CC3)CC2)CC1,generated,365.4740000000003,99.9
ABLM,0,CCN(CC)C(=O)c1cc(C)nc(SCc2ccccc2)n1,generated,315.442,99.9
ABLN,0,CC(=O)N1CCC2(CCN(C(=O)Nc3ccc(F)cc3)C2)C1,generated,305.35300000000007,99.9
ABLO,0,CCC(C)NC(=O)c1csc(NC(=O)c2cccc(C)n2)n1,generated,318.40200000000004,99.9
ABLP,0,Cc1cc(NC(=O)NC2COc3ccccc3O2)cc(C)n1,generated,299.33000000000004,99.9
ABLI,0,Cc1cc(C)n(C2CCN(C(=O)C3CC3)CC2)c(=O)c1C#N,generated,299.374,99.9
ABKJ,0,CC(C)(C)c1nn2c(=O)c(C(=O)NC3CC3)cnc2s1,generated,292.36400000000003,99.9
ABLR,0,CN(C)c1nccc(N(C)C2CCN(c3ncccn3)CC2)n1,generated,313.40900000000005,99.9
ABLT,0,Cc1nc(CNC(=O)c2cncc(-c3ccc(F)cc3)c2)cs1,generated,327.384,99.9
ABLV,0,O=C(CSc1nc(-c2cccnc2)no1)Nc1ccc(Cl)cc1,generated,346.7990000000001,99.9
ABLW,0,COc1cc(NC(=O)c2c(C)n[nH]c2C)cc(OC)c1,generated,275.308,99.9
ABLX,0,CC(C)(C)OC(=O)NCC(c1ccccc1)N(C(=O)c1csnn1)C1CC1,generated,388.49300000000017,99.9
ABLY,0,CC1(C)CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)O1,generated,371.30800000000016,99.9
ABLZ,0,CCCCCCCCCCCC(O)C(O)COP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,generated,552.5580000000003,99.9
ABMJ,0,Cc1nn(C)c(C)c1OCC(=O)NCc1ccc(-n2ccnn2)cc1,generated,340.387,99.9
ABLU,0,CCc1nnc(NC(=O)CCCn2c(=O)[nH]c3ccccc32)s1,generated,331.401,99.9
ABMA,0,COC(=O)Cn1c(-c2cnccn2)nc2c(N)cc(Cl)cc21,generated,317.73600000000005,99.9
ABMD,0,Cc1ccc(C(=O)CCC(=O)Nc2nccs2)s1,generated,280.374,99.9
ABME,0,COc1cc(C)c(C(CO)N2CCOCC2)cc1NS(C)(=O)=O,generated,344.433,99.9
ABMF,0,CC(=O)Nc1ccc(NC(=O)NC(C)Cn2cncn2)cc1,generated,302.338,99.9
ABMG,0,CCOC(=O)c1c(C)nc(-c2nnc(C(C)(C)N)s2)nc1CC,generated,335.43300000000005,99.9
ABMH,0,CCNc1nc2[nH]c(C(=O)NCC3CCCO3)cc2s1,generated,294.38,99.9
ABMB,0,COc1ccc(CNC(=O)CC2C=CC(C)(C)C2)cc1OC,generated,303.40200000000004,99.9
ABMC,0,CC(C)=CCCC(C)=CCCC(C)=CCC12CC(C1)C(=O)O2,generated,302.458,99.9
ABMI,0,COC(=O)NC(c1nc2ccccc2[nH]1)c1ccc(C)o1,generated,285.30300000000005,99.9
ABMK,0,CN(C)CCNc1ccc(C(=O)C=Cc2ccc(O)cc2)c2ccccc12,generated,360.45700000000005,99.9
ABLS,0,CC1(C)CC(=O)C(CC(=O)Nc2ccc(-c3cccc(Cl)c3)cc2)=C(OCc2ccccc2)C1,generated,474.0000000000002,99.9
ABMM,0,CN(C)C(=O)c1ccc(CNC(=O)NCc2nc(C(C)(C)C)cs2)cc1,generated,374.51000000000005,99.9
ABMN,0,Cc1nc(C(N)=O)cc(N)c1C#CCN1CCN(c2ccc(F)cc2)CC1,generated,367.42800000000005,99.9
ABMO,0,CC(C)(C)c1ccccc1N1CCN(c2ccc(N3CCN(CC(=O)N4CCCCCC4)CC3)c(Nc3ccccc3)c2)CC1,generated,608.8750000000005,99.9
ABMP,0,O=C(Cc1ccc[nH]1)N1CCC(C(=O)N2CCCC(O)(C(F)(F)F)C2)CC1,generated,387.40200000000004,99.9
ABMQ,0,CC(C)C(=O)N(c1ccccc1)c1ccn(C)c(=O)n1,generated,271.32,99.9
ABMR,0,COCCOc1ccc(-c2ccc3onc(C)c3c2)cc1,generated,283.327,99.9
ABML,0,CC(=O)NC(C(N)=O)C(C)(C)CCc1ccccc1,generated,262.35299999999995,99.9
ABMS,0,O=C(Cn1cncn1)NNC(=O)c1ccc(-c2ccc(C(F)(F)F)cn2)cc1,generated,390.32500000000005,99.9
ABMU,0,CC(C)C(NC(=O)c1cnccn1)C(=O)NC(C)(C)C,generated,278.356,99.9
ABMV,0,O=C(Nc1ccc(F)c(-c2ccc3c(c2)OCO3)c1)NC1CCOC1,generated,344.3420000000001,99.9
ABMW,0,COc1ccc2oc(=O)c3ccc(OCC4CCCCC4)cc3c(=O)c2c1,generated,366.4130000000002,99.9
ABMX,0,Cc1cc(C)c2cc(OCCCOc3ccc(C(C)C)cc3)oc2c1,generated,338.447,99.9
ABMY,0,Cc1cc(CN(C)C(=O)C2CCN(c3ncccn3)CC2)no1,training,315.3770000000001,99.9
ABMZ,0,CCCCN(CCCC)C(=O)c1ccc(NC(=O)N2Cc3ccnnc3C2)cc1,generated,395.5070000000001,99.9
ABMT,0,CC(=NNS(=O)(=O)c1c(C)cc(C)cc1C)c1ccccc1,generated,316.426,99.9
ABNA,0,N#Cc1ccc(OC(=O)Cc2ccc(F)c(F)c2)cc1,training,273.23799999999994,99.9
ABHO,0,Cc1cc(C)c2cc(Cc3cc(=O)n(C)c(=O)n3C)oc2c1,generated,298.34200000000004,99.9
ABNB,0,CCCn1c(N2CCN(CC(=O)O)CC2)nc(C2CCC2)c1C1CC1,generated,346.4750000000002,99.9
ABND,0,O=C(Cc1ccccc1)NCc1nc(-c2ccsc2)no1,generated,299.35499999999996,99.9
ABNF,0,O=C(Nc1ccc(-c2csc(Nc3ccc(F)cc3)n2)o1)c1ccccc1,generated,379.41600000000005,99.9
ABNG,0,CC(C)(C)c1ccc(CN(CCCC(Cc2ccccc2)n2ccnc2)NC2CCCC2)cc1,generated,458.69400000000013,99.9
ABNH,0,Cc1ccc(CN2CCOCC2C(=O)Nc2ccc(F)cc2)o1,generated,318.34800000000007,99.9
ABNI,0,Nc1cc(-c2ccccc2)nc2nc(-c3ccc(F)cc3)nn12,generated,305.316,99.9
ABNJ,0,Cc1cccc(C(=O)c2ccccc2NC(=O)COC(=O)Nc2cc(C)on2)c1,generated,393.3990000000001,99.9
ABNT,0,COc1ccc(C(=O)Nc2cc(Nc3cccc(C(=O)O)c3)ncn2)cc1,generated,364.36100000000005,99.9
ABNE,0,CCN(CC)C(=O)CN(C)C(=O)Nc1c[nH]cc1C(=O)Nc1ccccc1,generated,371.4410000000001,99.9
ABNK,0,CCN(CC)CCNC(=O)C(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(C)=O,generated,378.4290000000001,99.9
ABNN,0,CNC(=O)CC1CCN(C(=O)NCC2Cc3ccccc3C2)CC1,generated,329.44400000000013,99.9
ABNO,0,CC1CCCN(c2cc3n(n2)CCCN3c2ncccn2)C1,generated,298.394,99.9
ABNP,0,COc1cccc(CNC(=O)CSc2nc(-c3ccncc3)cs2)c1,generated,371.487,99.9
ABNQ,0,O=C(NCCCc1ccccn1)Nc1ccc(C(F)(F)F)nc1,generated,324.30600000000004,99.9
ABNR,0,CC(C)C(=O)Nc1ccc(NC(=O)Cc2ccc[nH]2)cc1,generated,285.347,99.9
